title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Silly Goose badge reel, Interchangeable Badge Reel, Cute badge Reel, Teacher ID Holder, animal badge reel, Badge Holder, Stocking Stuffer ",9.0,25,811,104,10,2942,53,"Cute badge Reel,animal badge reel,Retractable,Badge Reel,Interchangeable,Teacher ID holder,Nurse Badge Reel,Cute animal,Glitter Badge Reel,farm animal badge,Silly Goose,goose university,Stocking Stuffer",United States,2023-04-22,yes,no,no,HotMessCreativeShop,https://www.etsy.com/listing/1452661702/silly-goose-badge-reel-interchangeable
"EYIP Ponytail Scrub Cap, Black Skulls & Bones on Textured Beige Ponytail Scrub Cap for Women, Surgical Cap, Scrub Hat with Black Ribbons ",18.98,24,293,45,1,592,45,"scrub hat,scrub cap,EYIP,Ponytail Scrub Cap,Ponytail Scrub Hat,Scrub Cap for Women,Surgical Cap,Surgical Hat,Skulls scrub cap,skeleton scrub cap,surgical cap women,women scrub cap,halloween scrub cap",United States,2023-03-23,yes,no,no,EYIPShop,https://www.etsy.com/listing/1430894520/eyip-ponytail-scrub-cap-black-skulls
"Turtle badge reel, sea turtle badge, beaded badge, badge reel for nurse, badge reel for teacher, badge reel for ma, work ID ",10.0,23,552,86,9,1033,53,"turtle badge,sea turtle badge,Dawnshire designs,badge tag,badge reel for nurse,lpn badge reel,RN badge reel,badge clip,gift for nurse,nurse badge reel,medical badge reel,acrylic badges,badge holder",United States,2023-04-11,yes,no,no,DawnshireDesigns,https://www.etsy.com/listing/1459038539/turtle-badge-reel-sea-turtle-badge
"Please Don't Kill Me, Mr. Ghostface! I Wanna Be In The Sequel! Scream Inspired Keychain | Horror Movie Merch | Wes Craven | Slasher ",8.0,23,311,60,2,1755,98,"horror movie Merch,horror movie gifts,please mr ghostface,scream,wes craven,Michael Myers,halloween,ghostface killer,ghostface shirt,scream movie,horror decor,ghost face,keychain",United States,2023-04-12,yes,no,no,BurnTheSceneBoutique,https://www.etsy.com/listing/1445247496/please-dont-kill-me-mr-ghostface-i-wanna
Blue Dog Flowy Regular Sized and XL Brynn Style Long Tail Bows/Toddler/Big Bow/Baby Girl/Rainbow/ ,11.0,23,435,95,7,1870,80,"toddler big bow,toddler bow clip,kokobee bows,hand tied bow,big bow,toddler girl bow,bingo bow,toddler bows,Baby girl bows,toddler clips,alligator clips",United States,2023-04-30,yes,no,no,KokoBeeBows,https://www.etsy.com/listing/1458252636/blue-dog-flowy-regular-sized-and-xl
Snoopy Acrylic Keychain ,5.49,22,210,30,2,1546,123,"Snoopy Acrylic,Snoopy keychain",United States,2023-03-29,yes,no,no,SnoopyAndHisFriends,https://www.etsy.com/listing/1434999910/snoopy-acrylic-keychain
Halloween Pumpkins + Ghosts 4 ,4.0,22,40,7,1,53,7,"Accessories,Hair Accessories,Barrettes & Clips",United States,2023-07-14,yes,no,no,GoldenDotLane,https://www.etsy.com/listing/1523025161/halloween-pumpkins-ghosts-4-serged
Baby Girl Name Sign With Butterfly | Wooden Name Sign| Birth Hospital Sign|  Wooden Birth Announcement| Birth Announcement Sign|Newborn Baby ,15.99,22,317,58,4,724,66,"baby shower gift,wooden name sign,birth stat sign,announcement sign,baby name sign,personalized name,baby shower,baby announcement,butterfly shower,butterfly nursery,wood baby name sign,baby girl name sign,butterfly decoration",United States,2023-05-23,yes,no,no,MyBabyWhale,https://www.etsy.com/listing/1488113213/baby-girl-name-sign-with-butterfly
"Engraved Metal Cufflinks& Tie Clip Set, Wedding Day Gift for Groom, Anniversary Gift for Husband, Birthday Gifts for Men, Cuff Links for Him ",10.73,21,80,17,1,56,7,"Metal Cufflinks,Custom Cufflinks,Groom Gift,Wedding Day Gift,Groomsmen Gifts,Groomsmen Proposal,Best Man Gift,Father of the bride,father of the groom,Gift for Dad,gift for men,engraved tie clip,custom tie clip",United States,2023-05-14,yes,no,no,CustomHappinessShop,https://www.etsy.com/listing/1482024337/engraved-metal-cufflinks-tie-clip-set
"Minnie Mouse Ears All Ages, Disney Ears for Adults and Kids, Choose Ear and Bow Color, Minnie Ears, Pink Ears, Rose Gold Color Ear, Birthday ",10.99,21,218,46,0,384,14,"Mickey Mouse ears,Minnie Mouse ears,Mickey ear,sequin Minnie ears,adult Minnie Mouse,red Minnie ears,Minnie ear,adult Minnie ears,rose gold Minnie ear,bride mouse ears,wedding Minnie ears",United States,2023-04-02,yes,no,no,MainStreetMickeyShop,https://www.etsy.com/listing/1452705151/minnie-mouse-ears-all-ages-disney-ears
"Teacher lanyard with name, with badge holder, groovy, name badge holder, beaded lanyard, be kind, teacher gift ",17.5,21,285,52,3,517,17,"teacher lanyard,lanyard with name,id badge holder,with badge holder,boho teacher,classroom,teacher gift,back to school,wood beaded lanyard,modern,made in usa,joule grace,arch rainbow lanyard",United States,2023-05-22,yes,no,no,JouleGrace,https://www.etsy.com/listing/1487144295/teacher-lanyard-with-name-with-badge
Plush Lothcat Keychain ,20.0,21,708,141,14,761,61,"Lothcat,Ezra Bridger,Cute,Cat,Rebels,Plush,The Clone Wars,Kawaii,Hera Syndulla",United States,2023-05-08,yes,no,no,TinyMangoJunior,https://www.etsy.com/listing/1477551637/plush-lothcat-keychain
"FAFO, American, Flag hat, Richardson 112 hat ",22.0,21,150,42,7,71,12,"Leather patch hat,Fathers Day,Gifts for him,Gifts for her,American,Leatherette patch,Richardson 112,We the people,Kid rock,American Flag,FAFO",United States,2023-07-23,yes,no,no,GreyBarnCustoms,https://www.etsy.com/listing/1528967167/fafo-american-flag-hat-richardson-112
Cat Badge Reel Charm | Badge Buddy | Resin Charm | Pediatric | Badge Reel | Nurse | Calico | Tabby | Black Cat | Keychain Stitch Marker ,4.0,19,500,45,2,831,31,"badge reel charm,pediatric,badge reel accessory,knitting,crochet,card holder,cute badge reel,stitch marker,nurse work badge,crochet marker,badge buddy,unique badge reel,cat lover",United States,2023-04-11,yes,no,no,IvoryMoonAndBloom,https://www.etsy.com/listing/1444560520/cat-badge-reel-charm-badge-buddy-resin
Healthcare Headband Bundle - 3 for 20! Nurse Headbands! ,20.0,18,59,10,1,114,17,"headbands,cheap headbands,headband bundle,boho headbands,medical headbands,nurse headbands,headband for nurse,twist headband,turban headband,soft headband,headband sale,headband deal",United States,2023-05-27,yes,no,no,TrueNorthCollection,https://www.etsy.com/listing/1476441960/healthcare-headband-bundle-3-for-20
"The Eras Tour Inspired Custom Patches - Iron On - Cornelia St, Getaway Car, Cruel Summer, Fearless, All Too Well, I Did Something Bad ",8.0,18,606,75,4,984,33,"eras tour patch,the eras tour patch,the eras tour,custom eras tour,the eras patch,getaway car patch,fearless patch,all too well patch,custom eras patch,eras iron on patch,cornelia st patch",United States,2023-05-04,yes,no,no,TNMembroidery,https://www.etsy.com/listing/1474578077/the-eras-tour-inspired-custom-patches
"Big black angel wings costume wings angel photo props, Maleficent cosplay wings costume, Exclusive black wings handmade by Bogacci brand ",131.4,17,249,21,4,1245,94,"black angel wings,big angel wings,black wings,maleficent costume,giant wings cosplay,angel wings costume,Maleficent cosplay,anime cosplay wings,devil wings cosplay,demon wings cosplay,dark angel costume,carnival costumewing,black wingsphotoshop",United States,2023-05-28,yes,no,no,CosplayWingsArt,https://www.etsy.com/listing/1477177678/big-black-angel-wings-costume-wings
Personalized Gift for Bride - Wedding Bouquet Charm Custom Pet Photos - Bridal Bouquet Pins Charm - Wedding Memory Bouquet Charm ,13.74,17,190,59,13,280,8,"bouquet charm,bridal bouquet charm,bouquet photo charm,bouquet charms,photo charm,charm for bouquet,bridal shower gift,bridal gifts,photo jewelry,bouquet charm pins,wedding gift,Photo charm pins,Charms for Bouquets,Photo Bouquet charm,Wedding Memory Charm,Pet memorial Jewelry,Custom Pet Photos,pet jewelry",United States,2023-05-18,yes,no,no,AnaviaDesign,https://www.etsy.com/listing/1484728527/personalized-gift-for-bride-wedding
"Fish Bone Shape Hair Claw Clip, Creative Hair Claw, Vintage Hair Claw, Fish Lover, Metal Hair Accessories, Perfect Gift For Her ",8.25,17,61,14,2,502,46,"Fish Bone Hair Claw,Vintage hair claw,metal hair claw,delicate hair claw,cute hair claw,perfect gift,gift for her,hair accessories,handmade accessories,unique gift,Cottagecore Gift,best friend gift,creative hair claw",United States,2023-06-16,yes,no,no,TeddyBearStudioUS,https://www.etsy.com/listing/1490492290/fish-bone-shape-hair-claw-clip-creative
Mouse shaped inspired claw clip | park essentials Mickey clip| checkered | hair accessories | pearl | teal | gift | vacation | black ,12.0,17,386,74,5,1447,47,"disneyland,disneyworld,trendy,gift,park hopper,vacation,essentials,hair clip,claw clip,hair accessory,Mickey Mouse,pink,checkered mickey",United States,2023-05-10,yes,no,no,wildandrefineddesign,https://www.etsy.com/listing/1464871262/mouse-shaped-inspired-claw-clip-park
"Your School Colors Personalized Stripes Graduation Stole, grad gift, gift for graduate, graduation attire, college graduation, class of 2023 ",21.98,17,994,162,0,664,15,"graduation stole,graduation sash,graduation ceremony,personalized school,class of,grad cap,college graduation,school name,graduation attire,polyester satin,white stole,grad ceremony",United States,2023-04-15,yes,no,no,GiftsForYouNow,https://www.etsy.com/listing/1447280764/your-school-colors-personalized-stripes
Chuchu Jelly prop BOTW TOTK squishy silicone stress ball inspired by Legend of Zelda fidget toy for stress / anxiety relief ,19.98,17,755,137,0,2593,52,"Zelda gift,Tears of the Kingdom,Breath of the Wild,Zelda decor,Desktop fidget toy,Legend of Zelda,Gaming gifts,Sensory toys,Chuchu jelly,Link cosplay,Switch accessories,game collectibles,Kidcore toys desk",United States,2023-04-27,yes,no,no,LeahStevoProps,https://www.etsy.com/listing/1455735984/chuchu-jelly-prop-botw-totk-squishy
"Sterile Mayo stand badge, retractable holder for nurse,nurse gift,nursing student, Lab week gift,surgical tech, operating room ",25.0,16,169,184,25,2540,142,"endoscopy,Stool sample,Nurse student,Lab student,Lab tech,Funny stool sample,Funny badge holder,Funny nurse gift,Lab week,Nursing grad,3D badge holder",United States,2023-07-12,yes,no,no,paperwoodandcrafts,https://www.etsy.com/listing/1521441007/sterile-mayo-stand-badge-retractable
"Boho Daisy in Neutral Badge Reel, Beaded Interchangeable or Permanent Option, Badge Holder ",5.0,16,44,28,2,505,24,"boho badge reel,neutral badge reel,daisy badge reel,scout and remy,teacher badge reel,nurse badge reel,summer badge reel,floral badge reel,minimalist badge,boho daisy badge,neutral boho badge,neutral floral badge,daisy id badge",United States,2023-06-01,yes,no,no,ScoutandRemy,https://www.etsy.com/listing/1479866178/boho-daisy-in-neutral-badge-reel-beaded
Samhain Bandana ,14.95,16,63,17,3,596,77,"Halloween,gothic,Goth,Pumpkin,Spooky,Punk,Metal",United States,2023-07-18,yes,no,no,SerpentineClothing,https://www.etsy.com/listing/1525618015/samhain-bandana
Well if it isn't the consequences of my own actions meme 2 ,7.99,16,529,37,2,1157,35,"morale patch,Meme,Warning,Military,patch,tactical,hat patch",United States,2023-05-12,yes,no,no,patchesNplates,https://www.etsy.com/listing/1466250806/well-if-it-isnt-the-consequences-of-my
"Cheer Bow Box - Great for keeping cheer bows perfect! Cheer comps, big sister/little sister gifts ",12.0,16,59,14,5,47,5,"Cheer,cheer bow,bow box,cheer bow box,cheer comp,cheer gift,cheer girl,cheer mom",United States,2023-05-28,yes,no,no,SunshineAndSports,https://www.etsy.com/listing/1491718685/cheer-bow-box-great-for-keeping-cheer
Badge Reels/Cute Badge Reels/Badge Reels Nurse/Smiley Face Badge Reel ,10.45,15,94,20,3,299,27,"retro,boho,badge reel,nurse badge reel,teacher badge reel,fun badge reel,badge reels,retro badge reel,boho badge reel,iced coffee,coffee badge reel,whimsical,smiley badge reel",United States,2023-05-31,yes,no,no,GetCharmedWithLove,https://www.etsy.com/listing/1493140499/badge-reelscute-badge-reelsbadge-reels
"Eyeglasses Chain in Gold Paper Clip, Perfect Layering Link Necklace, Adjustable Silver paperclip Reading Glasses Holder, Sunglasses holder ",26.0,15,43,6,1,68,10,"glasses,glasses necklace,eye glasses,ring necklace,Reading glasses,best sellers,sunglasses holder,Gold paperclip,gold link chain,adjustable necklace,persnalized necklace",United States,2023-06-15,yes,no,no,JewelMango,https://www.etsy.com/listing/1503536365/eyeglasses-chain-in-gold-paper-clip
"Mickey Claw Clip, LARGE Mouse Claw Clip, Minnie Claw Clip, Mouse Claw Hair Clip,  Mickey Hair Clips, Mouse Hair Clips For Women and Adults ",14.99,15,94,29,1,401,15,"claw clip thick Hair,claw clip Large,claw clip,Mickey Mouse Clips,Minnie Mouse Clips,Large Mickey Clip,Mouse Claw Clips,Mouse Claw Clip,Mickey Claw Clip,Claw Hair Clip Adult,Claw Hair Clip Women,Mouse Claw Hair Clip,Mickey Claw HairClip",United States,2023-04-22,yes,no,no,MinnieCastle,https://www.etsy.com/listing/1466729521/mickey-claw-clip-large-mouse-claw-clip
