title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"custom couple portrait, couple drawing, couple painting, faceless portrait print, Engagement portrait print , Engagement photo painting gift ",3.33,76,1122,385,26,1199,81,"Gift for him,boyfriend gift,couple art print,faceless print,faceless portrait,couple faceless,faceless drawing,faceless painting,couple drawing,couple painting,Engagement portrait,Engagement photo,paintint gift",United States,2023-04-15,yes,no,no,EmmaDigitalStudio,https://www.etsy.com/listing/1461977631/custom-couple-portrait-couple-drawing
"Ultimate Mockup Mega Bundle - High-quality mockups of popular shirts like Bella Canvas, Gildan, and Comfort Colors. ",29.99,66,1214,319,18,1069,18,"whole shop bundle,tshirt mockup boho,shirt mockup retro,whole shop mockup,mockup tshirt black,pod mock up model,bella canvas mockups,gildan 18000 mockup,gildan 5000,Bella canvas 3001,comfort colors 1717,next level,cc1717 crewneck",United States,2023-03-27,yes,no,no,TrendsetterMockups,https://www.etsy.com/listing/1433546988/ultimate-mockup-mega-bundle-high-quality
Korok Pencil Holder - Korok Statue - Custom Colors - 3D Printed ,17.59,47,254,90,8,2310,207,"Pencil Holder,apple pencil holder,cute pencil holder,desk pencil holder,tears of the kingdom,zelda figure,Breath of the Wild,zelda korok,korok seed,korok figurine,korok statue,legend of zelda gift,korok sclupture",United States,2023-07-15,yes,no,no,DiDiSensei,https://www.etsy.com/listing/1523604773/korok-pencil-holder-korok-statue-custom
Pet Memorial Gift Personalized Pet Portrait  Mini Cat Portrait Tiny Pet Portrait Custom Pet Portrait Little Mini Cat Painting Pet Loss Gift ,38.0,42,773,255,14,2319,198,"pet from photo,pet painting,custom portrait,Custom Dog Portrait,dog memorial gift,pet portrait,Pet Memorial Gift,Personalized Pet,Mini Cat Portrait,Tiny Pet Portrait,Custom Pet Portrait,Cat Painting,Pet Loss Gift",United States,2023-04-01,yes,no,no,PetPortraitGalaxy,https://www.etsy.com/listing/1437735750/pet-memorial-gift-personalized-pet
"Miniature Uranium Glass Flowers, Sold Individually, Recycled Vintage Glass ",4.5,31,124,43,8,367,29,"Flowers,Miniature flowers,Gift for her,Unique gift,vintage glass,glass flowers,uranium glass,vaseline glass,selenium glass,depression glass,tiny flowers,glass that glows,UG glass",United States,2023-06-08,yes,no,no,TinkerCC,https://www.etsy.com/listing/1498930181/miniature-uranium-glass-flowers-sold
"Pet Painting, Watercolor Pet Portrait, Pet Memorial Gift, Dog Painting, Pet Loss Gift, Watercolor Illustration, Dog Portraits from Photos ",31.96,28,989,235,30,2776,205,"Watercolor painting,Watercolor Art,Pet Painting,Pet Memorial Gift,Dog Painting,Pet Loss Gift,Watercolor Portrait,Watercolor Pet,Custom painting,Pet Gifts,Personalized Gift,Cat watercolor,Watercolor Drawing",United States,2023-04-26,yes,no,no,ThePlutonArt,https://www.etsy.com/listing/1455358676/pet-painting-watercolor-pet-portrait-pet
Custom Dog Breed Memorial Suncatcher| Pet Memorial Gift| Loss of Pet Sympathy Gift| Gift for Mothers| Dog Memorial Gift l In Loving Memory ,19.35,27,670,88,10,794,75,"Pet Lover Gift,Dog Memorial Gift,Custom Suncatcher,Mothers Day Gift,Sun Catcher,Stained Glass,Pet Memorial Gift,Pet Rememberance,Memorial Ornament,Memorial Gift,Pet Loss,suncatcher gift,suncatcher",United States,2023-04-14,yes,no,no,Coocachoo,https://www.etsy.com/listing/1461222987/custom-dog-breed-memorial-suncatcher-pet
"Custom Book Quote Poster, Printable Bookish Word Art, Gifts for Readers, Book Lovers, Cute Room Decor, Printable Quotes, Booktok ",7.0,25,83,17,0,199,13,"Custom,Book Quote,Bookish,Booktok,Book Poster,Custom Wall Decor,Printable Wall Decor,Book girly,Gifts for Readers,Book Lover,Booktube,Book merch,Elle Kennedy",United States,2023-05-26,yes,no,no,AspenPrintCo,https://www.etsy.com/listing/1475908096/custom-book-quote-poster-printable
Prop Custom Fake Money Cash Bills Bachelorette Party Birthday Wedding Bachelor Money Gun Compatible Hundreds 100 ,18.75,25,238,46,5,656,39,"custom,fake,prop,money,100,hundreds,dollars,Bills,Cash",United States,2023-04-29,yes,no,no,Flexlete,https://www.etsy.com/listing/1457380054/prop-custom-fake-money-cash-bills
"Personalized Watercolor Wedding Anniversary Portrait Commission, Custom Memorial Sketch with Lost Ones, Bereavement Gift for Family ",22.78,25,84,29,7,575,105,"illustration picture,grandparent sympathy,engagement boyfriend,birthday daughter to,painting deceased of,husband grandma wall,couples drawing year,parents unique merge,mother father friend,mom add the art her,best from loss dad,loved bride photo,Him minimalist son",United States,2023-06-28,yes,no,no,MemorializeShop,https://www.etsy.com/listing/1498202814/personalized-watercolor-wedding
"Watercolor Pet Portrait, Dog Portraits from Photos, Pet Portraits From Photos, Pet Painting, Custom Pet Paintings, Pet loss gift, Pet art ",49.0,24,569,88,2,1197,42,"Pet Portrait,Personalize dog gift,Custom Portrait,watercolor dog,Custom Watercolor,Painting Dog,Custom Pet,Memorial Gift,Pet Painting,Custom Pet Paintings,Pet loss gift,Pet art,pet commission",United States,2023-04-01,yes,no,no,PetPortraitGalaxy,https://www.etsy.com/listing/1437743828/watercolor-pet-portrait-dog-portraits
Custom Dog Breed Memorial Suncatcher| Pet Memorial Gift| Loss of Pet Sympathy Gift| Gift for Mothers| Dog Memorial Gift l In Loving Memory ,8.61,21,129,29,4,155,10,"Pet Lover Gift,Dog Memorial Gift,Custom Suncatcher,Mothers Day Gift,Sun Catcher,Stained Glass,Pet Memorial Gift,Pet Rememberance,Memorial Ornament,Memorial Gift,Pet Loss,suncatcher gift,suncatcher",United States,2023-07-01,yes,no,no,Coocachoo,https://www.etsy.com/listing/1514658257/custom-dog-breed-memorial-suncatcher-pet
Horseshoe Earrings SVG Glowforge Horseshoe Earring SVG Laser Western Earrings SVG Western Earring Svg Files Horseshoe Svg Glowforge Files ,3.0,21,131,17,0,295,10,"horseshoe earrings,earring svg files,horseshoe earring,glowforge svg files,western earring svg,western earrings svg,earring svg bundle,horse earrings svg,laser earring svg,horseshoe svg,horse svg files,rodeo earring svg,horse earring svg",United States,2023-05-11,yes,no,no,AlpineSkyDesigns,https://www.etsy.com/listing/1479704253/horseshoe-earrings-svg-glowforge
"Watercolor Pet Portrait From Photo, Custom Dog Portrait, Personalized Dog, Pet Memorial, Birthday Gift For Her, Dog Mom, Christmas Gifts ",21.9,21,394,68,7,1485,56,"pet portrait,custom pet portrait,custom dog portrait,personalized gift,pet memorial,gifts for her,dog painting,watercolor pet,dog memorial,portrait from photo,birthday gift,animal portrait,Christmas gifts",United States,2023-04-22,yes,no,no,CustomMayyArts,https://www.etsy.com/listing/1452425828/watercolor-pet-portrait-from-photo
Camper Earrings SVG | Engraved Camper Earring SVG | Camping Earring SVG Glowforge | Summer Earring Files Laser | Camper Earring Svg Forest ,3.0,19,112,11,0,188,4,"camper earring svg,camper earrings svg,camping earring svg,camping earrings svg,glowforge earrings,summer earring svg,camping svg files,camper svg files,earring svg laser,camper svg,forest svg files,outdoor earrings svg,nature earring svg",United States,2023-05-08,yes,no,no,AlpineSkyDesigns,https://www.etsy.com/listing/1463275470/camper-earrings-svg-engraved-camper
"Realistic Life Sized Freaky Fruit All Seeing Lemon by Dead Head Props ,Halloween Prop, Horror Prop, Halloween Decoration ",23.99,18,54,18,7,833,189,"halloween prop,eyeball,horror,Halloween decoration,eyeball prop,Lemon,All seeing eye,Fake fruit",United States,2023-07-13,yes,no,no,deadheadprops,https://www.etsy.com/listing/1521882927/realistic-life-sized-freaky-fruit-all
