title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Tofu the Turtle Crochet Pattern ,3.75,197,1447,272,45,1462,168,"turtle,sea turtle,tortoise,megs makes,megs makes crochet,amigurumi,crochet,crochet pattern,turtle pattern,sea turtle pattern,pattern,megs makes patterns,plushie",United States,2023-07-11,yes,no,no,MegsMakesPatterns,https://www.etsy.com/listing/1520763387/tofu-the-turtle-crochet-pattern
"Puppy Crochet Pattern crochet pattern, sitting, standing, husky, beagle, golden retriever, corgi, dog crochet pattern, crochet puppy pattern ",6.5,139,2068,394,31,2559,136,"crochetgrove,crochetpattern,crochetpatterns,crochetelephant,crochetelephants,elephant,standingelephant,sittingelephant,elephantpatterns,amigurumielephant",United States,2023-07-07,yes,no,no,CrochetGrove,https://www.etsy.com/listing/1504238336/puppy-crochet-pattern-crochet-pattern
Prehistoric Stackables No Sew Crochet Pattern ,8.0,87,1610,311,8,2805,73,"No sew,crochet pattern,dinosaur pattern,dino pattern,market makes,pocket patterns,pocket amigurumi,Amigurumi,pattern,megs makes crochet,Megs makes,Stackables,dino Stackables",United States,2023-04-28,yes,no,no,MegsMakesPatterns,https://www.etsy.com/listing/1456285104/prehistoric-stackables-no-sew-crochet
Primp The Penguin Crochet Pattern ,3.0,84,1675,341,0,5584,203,"penguin pattern,crochet penguin,dinosaur penguin,penguin dinosaur,penguin costume",United States,2023-05-19,yes,no,no,BigMommaBowers,https://www.etsy.com/listing/1471431614/primp-the-penguin-crochet-pattern
"First Day of School File, SVG File, Glowforge File, Last Day of School SVG File, Back To School SVG, Back To School Laser File ",4.0,84,121,30,0,379,1,"Back To School,Back To School SVG,SVG File,Last Day of School,Glowforge File,First Day of School",United States,2023-06-30,yes,no,no,CrowhurstCustoms,https://www.etsy.com/listing/1499686990/first-day-of-school-file-svg-file
"Dragon, Triceratops,  and Dinosaur, sitting and standing patterns ",7.75,82,2439,464,20,2954,161,"crochetgrove,crochetpattern,crochetpatterns,bunny crochet,handmade bunny,crocheted bunny,crochetbunny,bunnyplushie,crochetduck,mallardduck,bunnypattern,amigurumibunny,duckpattern",United States,2023-06-14,yes,no,no,CrochetGrove,https://www.etsy.com/listing/1488967338/dragon-triceratops-and-dinosaur-sitting
"Rare Horrorflies Mystery Stitch-along, Digital Download, Cross Stitch SAL, Pastel Goth Butterfly, Creepy Cute Moth, Spooky Vintage Botanical ",13.0,79,434,133,9,725,16,"pastel goth,spooky cute,dark garden,cross stitch,stitch-along,digital download,colorful gothic,butterflies,botanical,goblincore,cottagecore,creepy butterflies,mystery SAL",United States,2023-07-01,yes,no,no,NoctifloraDesigns,https://www.etsy.com/listing/1514785623/rare-horrorflies-mystery-stitch-along
"Itty Bitty Garden Pops, Low-sew, Crochet Pattern, Amigurumi Pattern, Crochet Gnome Pattern, Crochet Acorn, Crochet Flower, Crochet Mushroom ",5.75,67,390,68,11,543,93,"crochet patterns,cableandcanvas,oak and marlow,cable and canvas,whimsy bubs,sofluffincute shop,ravenandjade,no sew pocket gnome,crochet pattern,amigurumi pattern,crochet mushroom,crochet sunflower,crochet gnome,crochet acorn,mushroom pattern,sunflower pattern,gnome pattern,acorn pattern,crochet",United States,2023-08-06,yes,no,no,CableandCanvas,https://www.etsy.com/listing/1538738127/itty-bitty-garden-pops-low-sew-crochet
"LARGE LOGO STAMPS or small logo stamps, Self Inking Logo Stampers & Business Logo Branding Rubber Stamps ",4.76,62,853,244,6,437,28,"Custom Logo Stamp,business logo stamp,small business stamp,small business logo,Packaging Stamp,Business packaging,Self-inking stamp,Large Logo Stamp,small logo stamp,logo stamper,self inking logo,Rubber stamp logo,logo stamp",United States,2023-04-06,yes,no,no,SayaBellStamps,https://www.etsy.com/listing/1455106829/large-logo-stamps-or-small-logo-stamps
"Itty Bitty Mushie Pop, NO SEW, Mini Pops, Crochet Pattern, Pocket, Amigurumi, Pattern, Crochet Fidget, Amigurumi Pattern, Fidget Pattern ",1.35,57,861,292,39,1835,243,"cable and canvas,cableandcanvas,crochet pattern,amigurumi pattern,crochet,amigurumi,mushroom pattern,crochet mushroom,mushie pop,amigurumi mushroom,pattern,itty bitty mini pop,itty bitty mushie",United States,2023-07-13,yes,no,no,CableandCanvas,https://www.etsy.com/listing/1522163175/itty-bitty-mushie-pop-no-sew-mini-pops
Ollie the Astronaut Crochet Pattern ,5.5,56,645,121,5,1499,45,"astronaut,ollie the astronaut,ollie,cosmonaut,space man,space,amigurumi,crochet,crochet astronaut,alien,astronaut pattern,plushie,plushy",United States,2023-05-18,yes,no,no,MegsMakesPatterns,https://www.etsy.com/listing/1484880141/ollie-the-astronaut-crochet-pattern
Custom Dentist Glitter Refillable Gel Pen Tooth Print | Office Supplies | Personalized Name Resin Pens ,12.4,51,339,92,10,381,26,"Black ink pens,Custom glitter pens,Custom name pens,Back to school pens,Glitter pens,Refillable pens,Personalized Pens,White and Gold Pen,Mothers Day gift,Gift for moms,Gift for friends,Dentist Pen,Tooth Pen",United States,2023-04-12,yes,no,no,GlitterBabesLLC,https://www.etsy.com/listing/1459329347/custom-dentist-glitter-refillable-gel
"Crochet Floatie Pattern, Unicorn, Flamingo, Duck, Donut, Rainbow, Animal patterns not included! ",3.75,50,1104,232,9,2453,63,"crochetgrove,crochetpattern,crochetpatterns,crochetfloatie,unicornfloatie,duckfloatie,donutfloatie,floatiepattern,crochetfloaties",United States,2023-05-18,yes,no,no,CrochetGrove,https://www.etsy.com/listing/1470499052/crochet-floatie-pattern-unicorn-flamingo
"Spider, Crochet Pattern, PDF, Digital, Download, Lo Sew Spider Pattern, ",3.96,46,440,73,11,1948,287,"crochet,crochet pattern,digital download,digital,pattern,stuffy,plushies,crochet stuffy,spider,spider plush,crochet spider,spider pattern",United States,2023-06-17,yes,no,no,JNWCrochet,https://www.etsy.com/listing/1505283413/spider-crochet-pattern-pdf-digital
Raccoon Plush Crochet PATTERN - Amigurumi ,4.94,46,468,98,5,1986,87,"raccoon,raccoon plush,crochet raccoon,crochet pattern,raccoon crochet,amigurumi,amigurumi pattern,raccoon amigurumi,raccoon pattern,cute raccoon,raccoon toy,cute crochet",United States,2023-05-23,yes,no,no,TheWonderCrochet,https://www.etsy.com/listing/1487794523/raccoon-plush-crochet-pattern-amigurumi
Crochet Turtle Pattern PDF Download Beginner Friendly Amigurumi ,4.95,44,1047,243,21,2170,109,"crochet,crochet pattern,pattern,PDF download,amigurumi,turtle,plushie,cute,beginner,easy,sea turtle,tiktok,stuffed animal",United States,2023-05-06,yes,no,no,crochetbygenna,https://www.etsy.com/listing/1476308739/crochet-turtle-pattern-pdf-download
PATTERN ONLY//Crochet Hanging Spider-Man ,2.99,41,735,110,12,628,26,spiderman,United States,2023-06-24,yes,no,no,CrochetByArlette,https://www.etsy.com/listing/1495543826/pattern-onlycrochet-hanging-spider-man
Crochet Jumbo Turtle Pattern PDF Download Extra Large Beginner Friendly Amigurumi ,5.5,39,842,135,10,1611,100,"crochet,crochet pattern,pattern,PDF download,amigurumi,turtle,plushie,cute,beginner,easy,jumbo,extra large,jumbo turtle",United States,2023-04-19,yes,no,no,crochetbygenna,https://www.etsy.com/listing/1450360324/crochet-jumbo-turtle-pattern-pdf
Crochet Possum Pattern NO SEW PDF Download Mini Opossum Keychain Baby Amigurumi ,4.0,39,856,114,7,1839,132,"crochet,crochet pattern,pattern,PDF download,amigurumi,plushie,beginner,easy,tiktok,stuffed animal,possum,opossum,no sew",United States,2023-05-29,yes,no,no,crochetbygenna,https://www.etsy.com/listing/1478185796/crochet-possum-pattern-no-sew-pdf
"Itty Bitty Mini Pops, NO SEW, Mini Pops, Crochet Pattern, Pocket, Amigurumi, Pattern, Crochet Fidget, Amigurumi Pattern, Fidget Pattern ",3.5,37,6192,882,32,5068,165,"crochet pattern,cable and canvas,cableandcanvas,mini pops,itty bitty mini pops,crochet fidget,fidget pattern,crochet toy,amigurumi pattern,amigurumi,mushroom pattern,flower pattern,jellyfish pattern",United States,2023-06-01,yes,no,no,CableandCanvas,https://www.etsy.com/listing/1479793198/itty-bitty-mini-pops-no-sew-mini-pops
Witch SVG Earring File | Witchy Vibes | Halloween SVG | Glowforge Spooky Earring File ,3.19,32,207,13,1,111,3,"witch svg,svg witch,witchy vibes svg,halloween svg,glowforge halloween,halloween earrings,halloween svg files,spooky svg files,fall earring svg,fall earrings svg,october svg files,glowforge october,October svg file",United States,2023-06-16,yes,no,no,GiddyUpsStudio,https://www.etsy.com/listing/1504930077/witch-svg-earring-file-witchy-vibes
Crochet Strawberry Turtle Pattern PDF Download Beginner Friendly Amigurumi ,5.5,31,768,122,0,3306,76,"crochet,crochet pattern,pattern,PDF download,amigurumi,baby,strawberry,strawberry turtle,turtle,plushie,cute,beginner,easy",United States,2023-03-25,yes,no,no,crochetbygenna,https://www.etsy.com/listing/1432534304/crochet-strawberry-turtle-pattern-pdf
Custom logo wax seal stamp kit for wedding invitation | wax seal stamp | custom wax stamp | Custom wax seal stamp kit for gift ,8.97,30,202,59,8,647,54,"wax seal stamp,wax stamp,wax seal stamp kit,wax seal kit,custom wax stamp,custom wax seal,wedding wax stamp,wax stamp custom,sealing wax stamp,wedding stamp kit,wax seal,custom waxseal stamp,personalisedwaxstamp",United States,2023-06-09,yes,no,no,KellyCustomStamps,https://www.etsy.com/listing/1499914909/custom-logo-wax-seal-stamp-kit-for
"Permanent Jewelry Trio Chain Starter Pack, Gold Filled Chain By The Foot Sterling Silver Rose  Paperclip Bar Cable Heart Dainty Sequin ",72.0,29,70,11,0,162,16,"gold chain,chain,silver chain,goldfilled,gold,permanent jewelry,paperclip chain,gold filled chain,gf,gold fill,welder,Stones",United States,2023-07-08,yes,no,no,Beadboat1,https://www.etsy.com/listing/1504596272/permanent-jewelry-trio-chain-starter
Moon Embosser Book Stamp | Personalized From the library of | Ex Libris | This book belongs to | Book lover gift | Wood and Self ink stamper ,26.8,29,769,64,5,1587,95,"from the library of,personalized gift,library stamp,this book belongs to,self ink stamp,ex libris stamp,book stamp,bookplate stamp,custom library stamp,book lover gift,moon,read it love it,embosser",United States,2023-04-16,yes,no,no,Stampmyworld,https://www.etsy.com/listing/1462500983/moon-embosser-book-stamp-personalized
Mini Blankie Body — Crochet PATTERN MODIFICATION (Please read listing) ,5.0,28,96,15,3,133,13,"Crochet Pattern,Lovey Crochet,Blankie Body,Mama Made Minis,Animal Blankie,Modern Crochet,Heirloom Crochet,Knotted Lovey,Animal Lovey,Snuggler,Baby Blanket,Lovey Blankie,Crochet Blankie Body",United States,2023-08-20,yes,no,no,MamaMadeMinis,https://www.etsy.com/listing/1534222480/mini-blankie-body-crochet-pattern
Crochet Duckling in Hat Plushie PATTERN ,4.8,26,1031,139,0,3216,71,"crochet,amigurumi,crochet pattern,amigurumi pattern,crochet plushies,pattern,crochet duck pattern,crochet duck,crochet frog pattern,crochet frog,duck,frog,stuffed animals",United States,2023-04-15,yes,no,no,LorettasLoops,https://www.etsy.com/listing/1461749155/crochet-duckling-in-hat-plushie-pattern
Embroidery Print Floral Printed Liverpool Bullet Textured Fabric by the yard Fabric AA1702 ,4.2,26,166,65,5,3560,75,"liverpool fabric,bullet fabric,fabric by the yard,fabric for bows,Solid colors,fabric,liverpool,stretch fabric,fabric strip,textured fabric,printed fabric,printed Liverpool,embroidery fabric",United States,2023-04-24,yes,no,no,JuliAndMila,https://www.etsy.com/listing/1453526994/embroidery-print-floral-printed
