title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Tofu the Turtle Crochet Pattern ,3.75,197,1447,272,45,1462,168,"turtle,sea turtle,tortoise,megs makes,megs makes crochet,amigurumi,crochet,crochet pattern,turtle pattern,sea turtle pattern,pattern,megs makes patterns,plushie",United States,2023-07-11,yes,no,no,MegsMakesPatterns,https://www.etsy.com/listing/1520763387/tofu-the-turtle-crochet-pattern
"Kawaii SVG, Kawaii Kitty Svg, Kitty SVG, Cute Cat Svg, Kawaii Kitty Png, Kawaii Kitty Clipart, Png Cut File, Cricut Silhouette ",1.74,168,1605,189,22,1001,74,"kitty,kawaii,Kawaii Kitty,cute cat SVG,kawaii SVG,kitty SVG,Kawaii kitty SVG,kawaii png,kitty png,Kawaii birthday,Kawaii kitty png,cricut svg,anime svg",United States,2023-06-15,yes,no,no,LittleLovelyMermaid,https://www.etsy.com/listing/1503602243/kawaii-svg-kawaii-kitty-svg-kitty-svg
"Halloween Mega Bundle, Halloween SVG Bundle, Halloween Gift Idea svg, Fall svg Bundle, Pumpkin svg, Digital Files, Halloween Clipart ",2.02,152,426,50,16,462,84,"halloween bat svg,halloween cut file,halloween ghost svg,halloween pumpkin,halloween skeleton,halloween svg,halloween tombstone,halloween witch svg,happy halloween svg,haunted house svg,scarecrow svg cut,spider web cut,svg files for cricut",United States,2023-07-28,yes,no,no,DigitalNH,https://www.etsy.com/listing/1532584275/halloween-mega-bundle-halloween-svg
Halloween Hello-Kitty SVG PNG JPG (7) for cricut ,0.99,140,441,65,15,984,152,"Digital files,cricut,sublimation,clip art,cricut files,Halloween,handmade",United States,2023-07-29,yes,no,no,gendergirlboss,https://www.etsy.com/listing/1518982288/halloween-hello-kitty-svg-png-jpg-7-for
"Puppy Crochet Pattern crochet pattern, sitting, standing, husky, beagle, golden retriever, corgi, dog crochet pattern, crochet puppy pattern ",6.5,139,2068,394,31,2559,136,"crochetgrove,crochetpattern,crochetpatterns,crochetelephant,crochetelephants,elephant,standingelephant,sittingelephant,elephantpatterns,amigurumielephant",United States,2023-07-07,yes,no,no,CrochetGrove,https://www.etsy.com/listing/1504238336/puppy-crochet-pattern-crochet-pattern
"Halloween SVG Bundle Halloween Horror SVG Horror Movie Svg Horror characters, Cricut Halloween Svg, Digital Download File ",3.31,103,880,87,11,2274,256,"halloween svg,halloween shirt,halloween png,horror svg,halloween shirt svg,halloween,horror movie svg,fall svg,spooky svg,svg halloween,halloween svgs,halloween horror svg,scary movie svg,horror movie png,witch svg,no lives matter,happy halloween,spooky season svg,horror png,sublimation design",United States,2023-06-18,yes,no,no,ClassDesignArtCo,https://www.etsy.com/listing/1506151565/halloween-svg-bundle-halloween-horror
"Retro Halloween Png Bundle, Retro Halloween Png, Retro Halloween Png, Groovy Sublimation PNG, Spooky Season Png, Trendy Halloween Png ",5.4,90,534,54,8,2256,173,"Trendy Halloween png,Horror Halloween png,sublimation design,groovy sublimation,retro halloween png,Horror Movie png,Horror Characters,Halloween shirt png,halloween shirt,halloween png bundle,horror png,Spooky season png,Retro png",United States,2023-07-16,yes,no,no,ClassDesignArtCo,https://www.etsy.com/listing/1523992185/retro-halloween-png-bundle-retro
Watermelon | CROCHET PATTERN | No Sew | Instant Download | PDF | Wendi the Watermelon ,4.88,88,404,44,4,511,24,"watermelon,crochetpatterns,watermelonpattern,amigurumi,plushies,cutecrochet,amigurumifood,crochetfood,knotsmerryyarn,NoSew,crochetwatermelon,amigurumiwatermelon,watermelonplushie",United States,2023-07-04,yes,no,no,KnotsMerryYarn,https://www.etsy.com/listing/1516148119/watermelon-crochet-pattern-no-sew
"Dragon, Triceratops,  and Dinosaur, sitting and standing patterns ",7.75,82,2439,464,20,2954,161,"crochetgrove,crochetpattern,crochetpatterns,bunny crochet,handmade bunny,crocheted bunny,crochetbunny,bunnyplushie,crochetduck,mallardduck,bunnypattern,amigurumibunny,duckpattern",United States,2023-06-14,yes,no,no,CrochetGrove,https://www.etsy.com/listing/1488967338/dragon-triceratops-and-dinosaur-sitting
"Rare Horrorflies Mystery Stitch-along, Digital Download, Cross Stitch SAL, Pastel Goth Butterfly, Creepy Cute Moth, Spooky Vintage Botanical ",13.0,79,434,133,9,725,16,"pastel goth,spooky cute,dark garden,cross stitch,stitch-along,digital download,colorful gothic,butterflies,botanical,goblincore,cottagecore,creepy butterflies,mystery SAL",United States,2023-07-01,yes,no,no,NoctifloraDesigns,https://www.etsy.com/listing/1514785623/rare-horrorflies-mystery-stitch-along
