title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Gallery Wall Prints SET Halloween Printable Art Gallery Wall Gothic Halloween Collage Wall Art Vintage Halloween Gothic Style Dark Academia ,10.44,46,110,10,8,523,183,"halloween poster,halloween printable,halloween art prints,halloween wall decor,set of nine,halloween gallery,vintage halloween,gothic decor,spooky halloween,victorian halloween,dark academia decor,whimsigoth decor,dark academia",United States,2023-08-21,yes,no,no,IndiePixels,https://www.etsy.com/listing/1534684824/gallery-wall-prints-set-halloween
Trump Wanted President Mugshot Grey || President 2024 ll PNG Digital download ,2.54,27,78,18,5,156,19,"Trump 2024,Trump mugshot,president trump,donald trump mugshot,tshirt png,never surrender,legend,legend trump,wanted president,trump second term,wanted poster trump,wanted mugshot trump",United States,2023-08-25,yes,no,no,MarieNCoBoutique,https://www.etsy.com/listing/1552200671/trump-wanted-president-mugshot-grey
"1989 Taylor’s Version Logo PNG, 1989 TV PNG, 1989 png, The Eras Tour 2023, Swiftie Eras Tour png, Swiftie png, Swiftie Merch, Swiftie Shirt ",1.65,13,117,10,0,167,24,"the eras tour,eras tour png,Swiftie merch,Eras tour merch,The eras tour png,1989 tv,1989 png,Taylors version",United States,2023-08-17,yes,no,no,AnniesDesignParty,https://www.etsy.com/listing/1531893150/1989-taylors-version-logo-png-1989-tv
Mockup Bundle | The Whole Shop Pass | Includes all current mockups and future updates! ,15.0,2,28,12,4,32,10,"Mockup Loft,whole shop,fall mockup,halloween mockup,white t shirt mockup,mockup bundle,christmas mockup,3001 color chart,bella canvas mockup,18000 mockup,mug mockup,fall t shirt mockup",United States,2023-08-22,yes,no,no,MockupLoft,https://www.etsy.com/listing/1535208318/mockup-bundle-the-whole-shop-pass
"Christmas Snowman 20 oz Skinny Tumbler Sublimation Design, Instant Digital Download PNG,  Holiday Tumbler Wrap ",1.98,0,72,8,0,95,0,"3d tumbler design,tumbler wrap,3d tumbler wrap,tumbler design,sublimation design,skinny tumbler wrap,tumbler wrap PNG,christmas tumbler,xmas tumbler design,snowman tumbler wrap,holiday tumbler wrap,shabby chic,gold tumbler wrap",United States,2023-08-17,yes,no,no,TheUrbanArtisanCo,https://www.etsy.com/listing/1546304717/christmas-snowman-20-oz-skinny-tumbler
"Baseball SVG Png, 98 Braves, One Thing at a Time, Wallen, RED/NAVY sublimation  (Transparent png svg) If We We’re A Team - Digital Download ",2.23,0,132,13,3,56,10,"98 braves png,if we were a team,digital download,country music,country png,western png,country music png,braves png,baseball,mw png,braves,music,love was a game",United States,2023-08-20,yes,no,no,BlackWhiteSync,https://www.etsy.com/listing/1548258205/baseball-svg-png-98-braves-one-thing-at
"Hocus Pocus Children Be Gone Halloween Tumbler Wrap PNG Bundle, Bitch Spray, Halloween Tumbler Wrap Children Be Gone, Instant Download ",4.11,0,0,5,0,40,3,"Sublimation Png,20Oz Digital Design,Sublimation Download,Tumbler Best Seller,20Oz Png Bestsellers,Middle Finger Png,Bitch Spray Tumbler,Halloween Tumbler,Bitch Be Gone Png,Children Be gone",United States,2023-08-24,yes,no,no,Richardemy,https://www.etsy.com/listing/1551243105/hocus-pocus-children-be-gone-halloween
"Country Lyrics Wall Art Printable, revival Lyrics Art, Coastal Cowgirl Poster, Zach  Fan Merch, Pink Western Wall Art ",6.4,0,69,5,3,368,92,"zach bryan poster,zach bryan wall art,zach bryan print,zach bryan,zach bryan prints,zach bryan posters,zach bryan poem,Zach Bryan merch,zach Bryan lyrics,country lyric art,dorm room wall art,preppy pink y2k,coastal cowgirl art,cowgirl era,cowgirl aesthetic,cute cowgirl art,all night revival,zach bryan new album",United States,2023-08-16,yes,no,no,SilverOxTrading,https://www.etsy.com/listing/1531200604/country-lyrics-wall-art-printable
PREORDER - Death is Only the Beginning - Ships Sept. 5th! ,12.0,0,108,0,0,398,0,"megan lara,alphonse mucha,art nouveau pop,the mummy brendan,fraser rachel weisz,anck su namun,nostalgia retro,movie 90s adventure,egypt hieroglyphics",United States,2023-08-28,yes,no,no,MeganLaraArt,https://www.etsy.com/listing/1540155356/preorder-death-is-only-the-beginning
"3D Minnie Mouse 20oz Skinny Tumbler Design, Minnie Mouse Tumbler Wrap, Halloween Tumbler Wraps, Fall Tumbler Wrap, Fall PNG, Halloween PNG ",1.5,0,107,8,0,120,0,"halloween tumbler,mickey mouse tumbler,minnie mouse tumbler,mickey halloween,sublimation designs,sublimation tumbler,halloween wraps,autumn tumbler wrap,20oz skinny tumbler,fall tumbler wrap,fall png,halloween png",United States,2023-08-26,yes,no,no,TumblerDesignsLyra,https://www.etsy.com/listing/1538667686/3d-minnie-mouse-20oz-skinny-tumbler
"Small Town Big Spirit Football Sublimation Bundle, Football PNG Designs, Football Shirt Design, Preppy Mascot PNG, School Spirit Shirt PNG ",1.0,0,99,0,0,127,0,"MorganDayDesigns,Football PNG Designs,Preppy Mascot PNG,School Spirit PNG,Football Shirt,Football PNG Bundle,Mama Baseball PNG,School Mascot,Preppy Mascot,Football Mama,Sublimation Bundle,Football PNG,Football Sublimation",United States,2023-08-16,yes,no,no,MorganDayDesigns,https://www.etsy.com/listing/1545421585/small-town-big-spirit-football
"8 jpg Rabbit Skins 4424 Infant Fine Jersey Bodysuit Mockup Bundle, Baby Bodysuit Mockup Bundle, Baby Mockup, 8 colors Baby Mockup ",9.0,0,62,13,0,28,0,"rabbit skins mockup,rabbit skins 4424,baby mockup,rabbit skins bundle,baby bodysuit mockup,baby tshirt mockup,infant mockup,jersey bodysuit,baby bundle,baby model mockup,baby body bundle,bodysuit bundle,white body mockup",United States,2023-08-20,yes,no,no,MockMyMockup,https://www.etsy.com/listing/1534077624/8-jpg-rabbit-skins-4424-infant-fine
"RBD Rebelde Tour 2023 png, Rebelde Concert PNG, Digital Download, File PNG ",4.8,0,0,5,0,85,7,"Digital Download,File PNG,PNG,RBD,Tour 2023,Concert,music band,Gift fans,show,Salvame,gift idea",United States,2023-08-22,yes,no,no,AARUbody,https://www.etsy.com/listing/1549812607/rbd-rebelde-tour-2023-png-rebelde
"Floral Ghost Wall Art Print , Ghost Download Print , PRINTABLE Halloween Wall Art Print ,Spooky Ghost Art Print,  Instant Download ",2.37,0,0,0,0,199,0,"boo ghost print,cute ghost art,funny ghost poster,ghost flower,ghost halloween,haunted decor wall,horror art poster,moody ghost art,quirky ghost art,spooky room decor,spooky wall art,printable wall art,ghost painting",United States,2023-08-29,yes,no,no,printlious,https://www.etsy.com/listing/1554561315/floral-ghost-wall-art-print-ghost
Comfort Colors® 1717 Color and Size Chart Shirt 2003 colors Shirt Color Chart for 1717 Swift POD Color Chart Printify CC 1717 Editable Chart ,3.69,0,57,15,5,25,8,"color size chart,color chart,color and size chart,swift pod size chart,swiftpod color chart,printify color chart,shirt color chart,comfort colors chart,comfort colors color,1717 color chart,1717 size chart,editable color chart,swiftpod size chart",United States,2023-08-19,yes,no,no,TurnipWheelDesigns,https://www.etsy.com/listing/1547775527/comfort-colors-1717-color-and-size-chart
"Coffee Cups PNG, Sublimation Design Bundle PNG Files, Coffee Cups Png Bundle, Digital Download, Halloween coffee png, Fall coffee ",2.36,0,130,11,4,179,56,"Coffee PNG,Latte PNG,Iced coffee PNG,Halloween PNG,Spooky PNG,Creepy PNG,Coffee mugs PNG,Tumbler PNG,sublimation PNG,coffee Love,Bundle PNG,Halloween bundle PNG,Fall Coffee",United States,2023-08-17,yes,no,no,ScandiUSA,https://www.etsy.com/listing/1531830614/coffee-cups-png-sublimation-design
I Buy my own FUDGE ROUNDS - Digital Downloads ,4.0,0,0,4,0,41,0,"oliver,alexander,fudge rounds,music,2023,north of richmond,rich men,svg,png,pdf,transparent",United States,2023-08-23,yes,no,no,OffRoadCreationsGA,https://www.etsy.com/listing/1550440195/i-buy-my-own-fudge-rounds-digital
