title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Halloween Themed Air Fresheners { spooky scary fall rearview mirror western ghost ghost face scream let's go boos } ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Air Fresheners,8.99,66,106,35,8,1608,224,"gifts for him,Air Freshener,Photo ornament,Stocking Stuffers,car decor,Western Country,ghost face,scary movie,scream movie,Spooky stuff,Halloween fresheners,let's go girls",United States,2023-07-22,yes,no,no,NotTodayLuciifer,https://www.etsy.com/listing/1513950104/halloween-themed-air-fresheners-spooky
Chewie and Droid Friends Plushie Transparent Disney Laptop Stickers/ Star Wars R2D2 BB8 Chopper DO Porg Disney decal water bottle cellphone ,Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,4.38,30,725,253,0,2713,65,"transparent sticker,car window decal,iphone sticker,teacher party favors,hydro water bottle,family trip souvenir,grogu",United States,2023-03-11,yes,no,no,WishUponMagic,https://www.etsy.com/listing/1421574572/chewie-and-droid-friends-plushie
UFO Kitty Sticker / Cat Sticker / Vinyl Sticker / Journaling / Scrapbooking / Hydroflask /Hydroflask Sticker / Cat / Alien / Alien Sticker ,Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,3.6,29,386,61,7,1216,177,"Vinyl sticker,Waterproof sticker,Sticker,Cat sticker,Cats,Black cat,Stationary,Cute sticker,Trendy sticker,Trendy,Laptop sticker,Journaling,Alien sticker",United States,2023-03-24,yes,no,no,TotsPaintings,https://www.etsy.com/listing/1446248741/ufo-kitty-sticker-cat-sticker-vinyl
iPhone Case With Logo for iPhone 15 14 13 12 11 X Pro Max Solid Color ,Electronics & Accessories > Electronics Cases > Phone Cases,7.2,27,1029,278,11,1391,37,"Electronics & Accessories,Electronics Cases,Phone Cases",United States,2023-02-02,yes,no,no,Affordablecasegoods,https://www.etsy.com/listing/1408354151/iphone-case-with-logo-for-iphone-15-14
"head empty || kawaii stickers, cute stickers, void stickers, laptop stickers, vinyl stickers, meme cat sticker, no thoughts head empty ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,3.99,26,325,45,1,2117,87,"laptop stickers,vinyl stickers,pastel stickers,holographic stickers,cute stickers,kawaii stickers,cat stickers,cat ghost,water bottle sticker,ghost cat stickers,pastel goth,halloween stickers,cat gifts",United States,2023-02-22,yes,no,no,ChibiCheeksCo,https://www.etsy.com/listing/1408721502/head-empty-kawaii-stickers-cute-stickers
"Fits all cars, Shell blank button decal sticker for car buttons ",Electronics & Accessories > Car Parts & Accessories > Car Accessories,4.5,26,1095,211,5,2367,65,"button,blank button,blank,car,sticker,vinyl,shell,shell button,fake button",United States,2023-01-09,yes,no,no,EVdecals,https://www.etsy.com/listing/1375086026/fits-all-cars-shell-blank-button-decal
Pandora Floating Mountains Landmark Transparent Disney Laptop Sticker/ Avatar Animal Kingdom planner stationery decal water bottle cellphone ,Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,4.38,25,192,54,0,966,22,"car window decal,iphone sticker,hydro sticker,pandora,avatar tree of souls,cellphone sticker,birthday gift party,hydro water bottle,family trip souvenir,way of the water,avatar james cameron,Floating mountains",United States,2023-02-28,yes,no,no,WishUponMagic,https://www.etsy.com/listing/1427432889/pandora-floating-mountains-landmark
Emotional Support Vehicle badge | Metal Badge ,Electronics & Accessories > Car Parts & Accessories > Car Accessories,16.12,25,383,68,8,894,35,"Jeep Accessory,girl women,Wrangler Accessory,Funny Car Badge,Support Vehicle,Peachy Apricot,Gift 4x4,Rubicon Gladiator,Cherokee Rated,Trail Renegade Decal,Emotional Vehicle",United States,2023-03-28,yes,no,no,BeatenPathDesign,https://www.etsy.com/listing/1448726389/emotional-support-vehicle-badge-metal
Simple Cute Clear Flower Daisy Phone Grip Holder Foldable Stand Griptok for the Back of Phone ,Electronics & Accessories > Cell Phone Accessories > Plugs & Charms,6.95,22,411,116,8,782,51,"Electronics & Accessories,Cell Phone Accessories,Plugs & Charms",United States,2023-05-04,yes,no,no,ShopMommyHand,https://www.etsy.com/listing/1460668618/simple-cute-clear-flower-daisy-phone
Freshie I Freshy | Car Freshies | Drip Smiley | Drip Smiley Freshie ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Air Fresheners,13.0,22,694,49,7,1207,71,"freshie,freshies,freshy,drip smiley,smiley",United States,2023-05-13,yes,no,no,AshCraftsandCo,https://www.etsy.com/listing/1466951688/freshie-i-freshy-car-freshies-drip
Sea Turtle with Flowers Clear Vinyl Sticker || ocean stickers surf sticker summer decor coastal artwork nature sticker beach sticker floral ,Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,4.0,22,289,48,7,601,40,"computer stickers,laptop sticker,hydro flask stickers,for hydroflask,hawaii stickers,boho sea animals,save the turtles,tropical botanical,sea turtle gifts,sea theme pc decal,car decal cute gift,surfing surfer girl,hawaiian honu art",United States,2023-01-30,yes,no,no,WildPeoniesStudio,https://www.etsy.com/listing/1391726622/sea-turtle-with-flowers-clear-vinyl
"10-100 PCS Holographic Aesthetic Stickers, Boho reflective Laptop Stickers pack, DIY Art for Water Bottle, Phone, Computer, Scrapbooking ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,3.61,22,6564,1347,0,7750,101,"holographic stickers,water bottle sticker,hydroflask sticker,laptop sticker,cute sticker pack",United States,2022-10-28,yes,no,no,SunscoopArts,https://www.etsy.com/listing/1334526003/10-100-pcs-holographic-aesthetic
"Sinister Ghost Pocket Creature, JDM, Tsurikawa Handle, Drift Charm ",Electronics & Accessories > Car Parts & Accessories > Car Accessories,10.8,21,562,97,0,2587,88,"car accessories,car girl,cute,tsurikawa,car guy,anime,jdm,drift charm",United States,2023-02-25,yes,no,no,3DStudioBoss,https://www.etsy.com/listing/1425264025/sinister-ghost-pocket-creature-jdm
"MATTE STICKER: Anxietea Teal and Pink Die Cut , Anxietea Sticker , Anxietea Tea Sticker , Teal Pink Tea Sticker , Teal Tea Sticker , Teal ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,4.0,21,702,227,0,1327,3,"Teal and Pink,Anxietea,Anxietea Sticker,Tea Sticker,Soda Can Sticker,Can Sticker,Tea Time Sticker,Pun Sticker,Teal Sticker,Pink Sticker,Tea Can Sticker,Anxietea Pun Sticker",United States,2022-09-21,yes,no,no,AcornandCrowStudio,https://www.etsy.com/listing/1309334821/matte-sticker-anxietea-teal-and-pink-die
Three Potato Four x Peanuts® - Snoopy Puffy Coat Air Freshener ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Air Fresheners,9.0,21,598,118,0,2073,66,"air freshener,car,scented,peanuts,holiday,winter,snoopy",United States,2022-11-23,yes,no,no,ThreePotatoFourCo,https://www.etsy.com/listing/1338940278/three-potato-four-x-peanuts-snoopy-puffy
"MATTE STICKER: Freshly Baked and Mint-ally Ill Creampuff Sticker , Mint-ally Ill Creampuff Sticker , Pastry Sticker , Mint-ally Ill ",Electronics & Accessories,4.0,20,465,150,1,939,7,"Pastry Sticker,Mint Creampuff,Mintally Ill,Minty Sticker",United States,2022-09-21,yes,no,no,AcornandCrowStudio,https://www.etsy.com/listing/1309285887/matte-sticker-freshly-baked-and-mint
"Smiley Face Car Charm | Retro Rearview Mirror Hanger | Car Accessories | Hanging, Rear View Mirror Accessories, Tassel Car Hanger, Car Charm ",Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Air Fresheners,11.6,19,513,87,4,1582,45,"Acrylic,Smiley Face,Car charm,Retro,smiley,gift for new car,air freshener,car freshener,gift guide,car accessories,hanging diffuser,Acrylic Car hanger",United States,2023-02-23,yes,no,no,ruthartistrydecor,https://www.etsy.com/listing/1409418790/smiley-face-car-charm-retro-rearview
"2000+ LIGHTROOM Presets Bundle, Lifestyle Influencer Blogger Preset, Summer Travel Natural Mobile & Desktop Preset, Wedding presets, vsco ",Electronics & Accessories > Cameras & Equipment > Presets & Photo Filters,5.38,18,132,14,3,88,8,"Lifestyle Presets,Blogger Presets,Influencer Presets,Bright Presets,Preset bundle,Summer Presets,dark moody presets,warm presets,vintage presets,family presets,mommy presets,outdoor presets,wedding presets",United States,2023-07-07,yes,no,no,KatherineDream,https://www.etsy.com/listing/1504346296/2000-lightroom-presets-bundle-lifestyle
"Suriel Oh No You Caught Me Sticker | Officially Licensed A Court of Thorns & Roses, Sarah J. Maas ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,4.0,18,1091,141,0,1686,42,"ACOTAR Sticker,Sticker,Laptop Sticker,Vinyl Sticker,Court of Dreams,Sarah J Maas,Sarah J Maas Sticker,suriel sticker,suriel tea,spill the tea,suriel acotar,bookish sticker,suriel feyre",United States,2022-10-31,yes,no,no,kingdomofthreads,https://www.etsy.com/listing/1336373803/suriel-oh-no-you-caught-me-sticker
"Fits all cars, Eject blank button decal sticker for car buttons! ",Electronics & Accessories > Car Parts & Accessories > Car Accessories,4.5,18,6597,1742,0,26979,483,"eject,button,ejecto,blank button,blank,car,sticker,vinyl,eject button,eject seat,ejecto button,ejecto seat",United States,2022-11-09,yes,no,no,EVdecals,https://www.etsy.com/listing/1328523492/fits-all-cars-eject-blank-button-decal
Cross Car Mirror Hangers | Christian Cross Hanging Ornament | Polymer Clay Cross Beaded Rear View Mirror Accessory | Cross Charm Gift ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Charms,8.5,18,741,126,0,1602,44,"Mirror Hangers,Christian Cross,Hanging Ornament,Rear View Mirror,Mirror Accessory,Car Mirror Charm,Cross Car Charm,Christian Gift,New Car Gift,Cross with Beads,Protection Cross,Beaded Clay Cross,Sage Tan Blush",United States,2022-10-22,yes,no,no,BythebeachdesignsUS,https://www.etsy.com/listing/1316426784/cross-car-mirror-hangers-christian-cross
"50+ 35MM FILM Lightroom Mobile & Desktop Preset, Blogger Presets, Film Aesthetic Preset, Vintage Analog Film, Instagram Film Grain Filter ",Electronics & Accessories > Cameras & Equipment > Presets & Photo Filters,2.7,17,1001,66,7,784,51,"instagram presets,lightroom presets,mobile presets,film presets,grainy presets,analog preset,35mm presets,retro film preset,film bundle preset,preset bundle,preset collection,fuji presets,kodak presets",United States,2023-05-12,yes,no,no,FilAndEllieStudio,https://www.etsy.com/listing/1480554267/50-35mm-film-lightroom-mobile-desktop
Floral Books Over People Bookish Resin Phone Grip | Choose Your Color Palette | Book Kindle Grip | Book Themed Phone Grip | Book Quote Grip ,Electronics & Accessories > Cell Phone Accessories > Plugs & Charms,22.95,17,372,48,3,1670,46,"bookish popsocket,book popsocket,book lover gift,gift for book lover,bookish phone grip,kindle popsocket,book gift for her,unique book gift,floral kindle grip,gift for her reader,cute book popsocket,pretty bookish gift",United States,2023-05-02,yes,no,no,IvyResinShop,https://www.etsy.com/listing/1473761393/floral-books-over-people-bookish-resin
Blephomet Vinyl Sticker | Kawaii Baphomet | Live Deliciously | Goth Decor | Witch Aesthetic | Spooky cute Satan Decal | Samhain | Black Goat ,Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,3.9,17,1194,187,6,2425,30,"Punk Stickers,Spooky Stickers,Black Phillip,Live Deliciously,Goth Decor,Black Goat,Witchy Vibes,Satanic Goat,Hail Satan,Kawaii Baphomet,Cute Baphomet,Hail Yourself,gifts for witch",United States,2023-03-08,yes,no,no,SpookyMooseStudio,https://www.etsy.com/listing/1419619290/blephomet-vinyl-sticker-kawaii-baphomet
Set of 6 Cute Colorful Daisy Flower Air Vent Clip | Air Freshener Clip | Car Flower Accessories | Cute Car Accessories | New Car Gift ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Charms,7.99,15,357,43,4,981,36,"Auto,Cute,Gift,Flower Accessory,Daisy Accessory,Car Flower,Car Daisy,Car Perfume,Cute Accessories,Air Freshener Clip,Car Mirror Decor,Car Decor,Car Accesssories",United States,2023-02-06,yes,no,no,ShopAutoAccessories,https://www.etsy.com/listing/1396798268/set-of-6-cute-colorful-daisy-flower-air
"you do not yield  Sticker , bookish Sticker , self love sticker , bookish Merch , Kindle Sticker , motivation sticker ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,2.54,15,103,24,0,296,43,"Waterproof stickers,laptop decals,laptop stickers,waterproof decals,kindle stickers,stickers gift,bookish vibes,book lover sticker,Kindle addict,bookmark stickers,smut bookmark,reading stickers,acotar sticker",United States,2023-06-05,yes,no,no,NasStickers,https://www.etsy.com/listing/1496500347/you-do-not-yield-sticker-bookish-sticker
Japanese Restaurant Anime Macbook Hard Case For Macbook Air 13 M2 Macbook Pro 13 14 15 16 2020 2022 Laptop Hard Case Sleeve Skin Cover ,Electronics & Accessories > Electronics Cases > Laptop Sleeves,14.18,14,359,61,0,1514,29,"macbook air 13 case,macbook pro 13 case,macbook pro case,laptop case,macbook case,macbook pro 14 case,macbook pro 2020,macbook pro 2021,macbook air 2020,macbook air case,laptop skin,macbook sleeve,macbook pro 16 case",United States,2022-09-20,yes,no,no,SwtshpCo,https://www.etsy.com/listing/1308997997/japanese-restaurant-anime-macbook-hard
"Middle Earth National Parks Stickers, 5 Waterproof Vinyl Decals, UV resistant LOTR Sticker, The Shire, Rivendale, Erebor, Mordor, Helms Deep ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,13.17,14,66,102,9,2348,128,"laptop Sticker,Water Bottle Decal,Middle-earth,Rivendell Scenery,Fellowship Tolkien,Fictitious Places,Shire National Park,Frodo Bilbo Baggins,Adventure Souvenir,The Sticker Pack,Mordoor Mt Doom,Helm's Deep",United States,2023-04-16,yes,no,no,SquatchyShop,https://www.etsy.com/listing/1462188859/middle-earth-national-parks-stickers-5
"DIGITAL DOWNLOAD | To Print at DecalGirl.com, not at home | NOT a .svg Cut File | Beige Checkered ",Electronics & Accessories > Decals & Skins > Laptop > Laptop Skins,4.0,14,307,87,4,479,5,"kindle,kindle paperwhite,kindle oasis,oasis,amazon,e-reader,bookstagram,booktok,custom kindle",United States,2023-03-12,yes,no,no,TheLitHomebody,https://www.etsy.com/listing/1436597661/digital-download-to-print-at
Jaq Jaq and Gus Gus Key Mickey Balloon/ Cinderella Transparent Laptop Stickers/  sidekick Disney journal planner decal water bottle ,Electronics & Accessories > Decals & Skins > Laptop > Laptop Decals,3.79,14,216,61,2,720,14,"stationery,mickey balloons,teacher party favor,teacher party favors,birthday gift party,planner bujo journal,hydro water bottle,family trip souvenir,Cinderella,cell phone laptop,decorate accessory,jaq Jaq Gus Gus",United States,2023-03-05,yes,no,no,WishUponMagic,https://www.etsy.com/listing/1417036474/jaq-jaq-and-gus-gus-key-mickey-balloon
Western Boho Girly Beaded Car Fresheners OVER 50 Designs ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > Car Air Fresheners,8.5,13,840,217,12,2087,83,"custom phone case,car freshies,car smells,western car freshie,boho,freshies,car accessories,felt freshies,car coasters,car mirror hanging,custom freshie,Baja cactus,western car accessor",United States,2023-04-15,yes,no,no,justloveleightx,https://www.etsy.com/listing/1447619068/western-boho-girly-beaded-car-fresheners
Pressed Dried Flower Handmade Phone Case for iPhone 14 13 12 Mini 11 Pro Max case iPhone X Xs XR max 7 8 14 Plus clear Floral Case Gifts ,Electronics & Accessories > Electronics Cases > Phone Cases,6.79,13,430,69,3,1091,49,"phone case,flower phone case,pressed flower case,iphone 14 pro case,iphone 11 case,iphone case,iphone xr case,iphone 12 case,iphone 13 case,floral iphone case,iphone xs max case,dried flower case,Samsung phone case",United States,2023-04-08,yes,no,no,GaietyStore,https://www.etsy.com/listing/1442928774/pressed-dried-flower-handmade-phone-case
As If You Could Outrun Me Funny Gen Z Twilight Meme License Plate Frame ,Electronics & Accessories > Car Parts & Accessories > Car Accessories > License Plate Covers & Frames,21.5,12,322,40,4,1156,56,"license plate frame,vehicle accessories,cute car decor,new driver,bumper sticker,gen z meme,cute accessories,car decor,girl car accessories,license plate,twilight,robert pattinson,edward cullen",United States,2023-04-24,yes,no,no,impressivestickers,https://www.etsy.com/listing/1453531420/as-if-you-could-outrun-me-funny-gen-z
Portable Cassette Player Walkman - Convert Tape To MP3 - Fast Delivery - (White / Pink / Orange/Grey) ,Electronics & Accessories > Audio > Boomboxes & Portable Audio,47.99,12,451,80,0,1783,37,"Cassette tape,Audio cassette,custom mixtape,sony walkman,cassette recorder,mixtape gift,walkman cassette,gift for dad,Christmas gift,cassette deck,mix tape,customizable mix,cassette customized",United States,2022-11-21,yes,no,no,MarsMixtapes,https://www.etsy.com/listing/1337437414/portable-cassette-player-walkman-convert
"BLEGH Vinyl Decal, Girly Metal Decal, Can I get a Blegh, Metal Decal ",Electronics & Accessories > Car Parts & Accessories > Car Accessories,5.5,12,332,66,1,523,33,"MIW,Chris Motionless,Girly Metal,Metal,Motionless In White,INK,Ice Nine Kills,Girly Spooky Decal,Cute Metal Decal",United States,2023-02-15,yes,no,no,SugarSpiceAndSpooky,https://www.etsy.com/listing/1417987975/blegh-vinyl-decal-girly-metal-decal-can
"Sci-fi console looking workstation LED Gaming Mouse Pad, Simple, Classy, Beautiful.  Extra large, desk mat ",Electronics & Accessories > Computers & Peripherals > Keyboards & Mice > Mousepads,32.99,11,495,109,0,2672,31,"LCARS,TNG,the Big Bang,Star trek online,Trading card mat,Gamer Gift,Cool Mouse pad,Free shipping,Christmas gift idea,Gift for him,RGB Gaming Mouse,Star trek lower",United States,2022-10-28,yes,no,no,Daydreamersmerch,https://www.etsy.com/listing/1334140221/sci-fi-console-looking-workstation-led
Ellie's Tattoo | The Last of Us II Inspired Phone Case ,Electronics & Accessories > Electronics Cases > Phone Cases,15.0,11,567,116,0,1462,46,"ellie williams,ellie tlou,the last of us,last of us,tlou merch,the last of us pt 2,tlou2,joel miller,the last of us gift,the last of us art,ellie tlou tattoo,ellie moth tattoo,ellie williams merch",United States,2023-02-28,yes,no,no,ShopVenusicCo,https://www.etsy.com/listing/1413431596/ellies-tattoo-the-last-of-us-ii-inspired
