title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Retro Halloween Bundle SVG, Halloween Vector, Witch svg, Ghost svg, Halloween shirt svg, Pumpkin svg, Sarcastic svg, Cricut, Silhouette png ",1.0,346,1425,130,30,1617,192,"halloween svg,halloween quote svg,halloween svg bundle,pumpkin svg,ghost svg,Halloween shirt svg,halloween clipart,Citragraphics,retro halloween svg,Retro Halloween PNG,groovy halloween,spooky season png,Cute Halloween PNG",United States,2023-07-30,yes,no,no,CitraGraphics,https://www.etsy.com/listing/1533719207/retro-halloween-bundle-svg-halloween
"Crochet Halloween cats gnome pattern, Amigurumi gnome halloween toy English PDF, holiday gnome decor ",2.85,240,528,69,28,1084,317,"crochet pattern,halloween gnome,halloween cat,amigurumi halloween,holiday gnome,crochet doll pattern,crochet gnome,amigurumi gnome,gnome ornament,crochet cat pattern,amigurumi cat,garden gnome,halloween decor",United States,2023-08-17,yes,no,no,CreativeMamavyaz,https://www.etsy.com/listing/1532134460/crochet-halloween-cats-gnome-pattern
"70 Horror Characters Png, Horror Friends Png, halloween character Png, Horror Bundle PNG, Horror Movie PNG, Halloween Png, halloween friends ",2.4,146,969,108,16,1319,149,"halloween png,halloween svg,halloween,halloween shirt,horror movie png,halloween bundle,horror svg,horror movie svg,horror friends,scary movie,horror bundle png,halloween png bundle,Horror Movies bundle,horror character,Horror Movies,horror halloween,horror,michael myers,jason voorhees",United States,2023-07-02,yes,no,no,CloverDesignUS,https://www.etsy.com/listing/1515256425/70-horror-characters-png-horror-friends
"The Mini Merbabies Amigurumi Pattern, crochet mini merbaby plushie pattern only ",12.0,131,373,97,8,525,16,"amigurumi mermaid,crochet mermaid doll,amigurumi doll,mermaid,crochet mermaid,poms and posies,ocean friends,sea friends,summer crochet,amigurumi merbaby,crochet mini mermaid",United States,2023-07-02,yes,no,no,PomsandPosiesUS,https://www.etsy.com/listing/1500634922/the-mini-merbabies-amigurumi-pattern
"Ghost Libbey Glass Svg, 16oz Glass Can Wrap, Boho Ghost Glass Can Svg, Fall Glass Cup Svg, Libbey Glass 16oz Wrap, Halloween Can Glass Svg ",3.99,115,469,48,12,1179,111,"ghost svg,fall libbey wrap,halloween glass wrap,Halloween Can Glass,halloween libbey svg,Glass Can Svg,Fall Glass Cup Svg,Libbey Glass Svg,16oz Glass Can Wrap,fall cup wrap,ghost Cup Wrap,Glass Cup Svg,boho halloween",United States,2023-06-24,yes,no,no,BobaAndBearSvg,https://www.etsy.com/listing/1509608499/ghost-libbey-glass-svg-16oz-glass-can
Ghost in Bathtub Wall Art Halloween Decor Gothic Art Dark Academia Haunting Ghost Vintage Oil Painting Bubble Bath Ghost ,16.18,93,149,23,9,1106,118,"oil painting,halloween decoration,dark academia,vintage poster,ghost art print,ghost painting,gothic painting,victorian wall art,halloween art,bathroom decor,canvas wall art,halloween painting,ghost oil painting",United States,2023-07-21,yes,no,no,DesignandDyeShop,https://www.etsy.com/listing/1513204142/ghost-in-bathtub-wall-art-halloween
I match energy SVG PNG Energy Svg Funny quote Svg Sassy Svg Hustler png Skeleton Snarky Svg Retro Png Sarcastic Funny Png for Sublimation ,1.73,80,246,23,4,332,50,"Energy svg,sarcastic svg,attitude svg,antisocial svg,boss lady svg,boss babe svg,sarcastic quotes,do not disturb,funny mom svg,girl boss svg,protect your energy,witchy svg,skeleton svg",United States,2023-06-10,yes,no,no,DigitalPresentCO,https://www.etsy.com/listing/1485962834/i-match-energy-svg-png-energy-svg-funny
"Christmas Bundle PNG for Sublimation, Commercial Use Allowed, Pink Santa Graphic, Reindeer Download, Snowman Shirt Design, Vintage Clipart ",16.0,79,291,43,10,864,90,"digital download,sublimation designs,digital prints png,retro christmas png,merry christmas png,pink christmas png,pink santa claus,vintage santa png,vintage christmas,t-shirt shirt tee,clipart graphics png,png clipart clip art,retro santa png file",United States,2023-06-27,yes,no,no,IvyOliverDesign,https://www.etsy.com/listing/1497533562/christmas-bundle-png-for-sublimation
EXCLUSIVE Cat in Yarn Basket Silicone Focal Beads ,1.5,76,281,35,2,200,16,"keychain beads,silicone bead,keychain focal,focal beads,wristlets,Beadable Keychains,mechanical pencil,beadable pencil,silicone focal,silicone beads,weeding tool bead,cookie scribe bead,beadable item",United States,2023-06-17,yes,no,no,Jitistouch,https://www.etsy.com/listing/1505036471/exclusive-cat-in-yarn-basket-silicone
"Rustic Farmhouse Fall svg bundle, autumn sign svg, fall svg, pumpkin patch svg, thanksgiving svg, farm fresh svg, porch sign svg, cut file ",1.49,73,362,30,6,404,56,"farmhouse sign svg,rustic svg,door hanger svg,rustic fall svg,autumn sign svg,fall svg,autumn svg,pumpkin patch svg,fall truck svg,thanksgiving svg,farm fresh svg,sign svg,porch sign svg",United States,2023-07-03,yes,no,no,azdigitaldesigns,https://www.etsy.com/listing/1515545717/rustic-farmhouse-fall-svg-bundle-autumn
