title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Teacher lanyard with name, with badge holder, daisy lanyard, name badge holder, beaded lanyard, nurse lanyard, teacher gift ",17.5,89,753,126,14,911,11,"teacher lanyard,lanyard with name,id badge holder,with badge holder,boho teacher,classroom,teacher gift,back to school,wood beaded lanyard,modern,made in usa,joule grace,arch rainbow lanyard",United States,2023-05-23,yes,no,no,JouleGrace,https://www.etsy.com/listing/1473797966/teacher-lanyard-with-name-with-badge
"Flower Power Backpack Tags, 3D Printed Keychains, Personalized Keychain, Kids Name Tags, Diaper Bag Tags, Lunch Box Keychain, Back to School ",10.57,86,281,69,19,266,1,"Backpack tag,Luggage tag,Diaper bag Tag,Back to School,Name Keychain,lunch bag tag,personalized name,Modern Text,custom trendy,Flower Power,3d printed acrylic,Custom label tag,Name tag font",United States,2023-07-22,yes,no,no,3DdesignBros,https://www.etsy.com/listing/1514346466/flower-power-backpack-tags-3d-printed
Personalized Silicone Beaded Lanyard // Teacher Lanyard // Breakaway Lanyard // Nurse Lanyard // Secretary Gift // Teacher Appreciation Gift ,18.95,80,165,41,7,189,12,"lanyard keychain,silicone bead,personalized lanyard,custom lanyard,custom id holder,custom badge holder,teacher gift,teacher lanyard,nurse lanyard,nurse gift,student gift,student id holder",United States,2023-06-27,yes,no,no,JoyStationCo,https://www.etsy.com/listing/1497702850/personalized-silicone-beaded-lanyard
Teacher Glitter Lanyard - Personalized Lanyard for Keys or ID Badge - Beaded Lanyard - Teacher Lanyard - Teacher Appreciation Gift ,25.95,75,106,19,4,313,46,"lanyard,teacher gift,teacher lanyard,id holder,beaded lanyard,id badge lanyard,personalized lanyard,cute lanyard,rainbow lanyard,acrylic lanyard,teacher appreciation,colorful lanyard,teacher badge holder",United States,2023-08-08,yes,no,no,bythegraces,https://www.etsy.com/listing/1525634276/teacher-glitter-lanyard-personalized
"Big Bow Baby Headband, Oversized Bow, Newborn Big Bow Headbands, Toddler Bow Headband, Solid Color Bows ",5.95,66,404,70,1,149,10,"personalized bow,oversized bow,baby headwraps,createdbymishka,bow headbands,big newborn bows,big baby bows,big bow headband,toddler bow,baby bow,baby shower gift,newborn headband,baby headband",United States,2023-05-12,yes,no,no,createdbyMishka,https://www.etsy.com/listing/1466529888/big-bow-baby-headband-oversized-bow
Fall Floral Lanyard - Personalized Lanyard for Keys or ID Badge - Beaded Lanyard - Teacher Lanyard - Teacher Appreciation Gift ,24.95,64,451,105,12,890,50,"lanyard,teacher gift,teacher lanyard,id holder,beaded lanyard,nurse lanyard,id badge lanyard,personalized lanyard,cute lanyard,rainbow lanyard,acrylic lanyard,teacher appreciation,colorful lanyard",United States,2023-07-12,yes,no,no,bythegraces,https://www.etsy.com/listing/1521491039/fall-floral-lanyard-personalized-lanyard
"Propofol badge reel, ",25.0,60,246,50,7,998,21,"propofol,anesticia",United States,2023-06-09,yes,no,no,paperwoodandcrafts,https://www.etsy.com/listing/1485124960/propofol-badge-reel
"Custom Text Embroidered Unisex Baseball Cap, Adjustable Hat, Custom Your Text Hat ",7.49,57,262,53,12,173,17,"Dad Hat,Adjustable Hat,Unisex Hat,Embroidered Hat,Baseball Hat,Personalized Hat,Wedding Party Hats,Custom Text Hat,Bachelorette Hats,Men's Hats,Women's Hats,Custom Hat for gift,Custom Concert Hat",United States,2023-07-13,yes,no,no,ApexPrintingCo,https://www.etsy.com/listing/1522271215/custom-text-embroidered-unisex-baseball
"Matte Leaf Shape Hair Claw Clip, Delicate Hair Claw, Resin Hair Claw Strong Hold, Casual Hair Accessories, Perfect Gift For Her ",6.75,54,131,21,8,301,45,"Matte Hair Claw,Delicate Hair Claw,Resin Hair Claw,Handmade Accessories,hair accessories,perfect gift,best friend gift,gift for her,unique gift,Cottagecore Gift,Cute Hair claw,fashion hair claw,Leaf Shape Hair Claw",United States,2023-06-16,yes,no,no,TeddyBearStudioUS,https://www.etsy.com/listing/1490342868/matte-leaf-shape-hair-claw-clip-delicate
Personalized Keychain - Two-Tone - Custom Colors & Text - Bag Charm / Key Ring /  Name Tag - 3D Printed - BX ,7.99,50,322,78,58,1084,340,"Custom keychain,Custom Bag Charm,custom car keychain,cute keychain,keychain for women,keychain for men,3d printed keychain,funny keychain,meme keychain,movie keychain,barbie movie,kids bag tag,backpack zip pull",United States,2023-08-23,yes,no,no,3DPrintedDelight,https://www.etsy.com/listing/1536283136/personalized-keychain-two-tone-custom
