title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Retro Halloween Bundle SVG, Halloween Vector, Witch svg, Ghost svg, Halloween shirt svg, Pumpkin svg, Sarcastic svg, Cricut, Silhouette png ",1.0,346,1425,130,30,1617,192,"halloween svg,halloween quote svg,halloween svg bundle,pumpkin svg,ghost svg,Halloween shirt svg,halloween clipart,Citragraphics,retro halloween svg,Retro Halloween PNG,groovy halloween,spooky season png,Cute Halloween PNG",United States,2023-07-30,yes,no,no,CitraGraphics,https://www.etsy.com/listing/1533719207/retro-halloween-bundle-svg-halloween
"Crochet Halloween cats gnome pattern, Amigurumi gnome halloween toy English PDF, holiday gnome decor ",2.85,240,528,69,28,1084,317,"crochet pattern,halloween gnome,halloween cat,amigurumi halloween,holiday gnome,crochet doll pattern,crochet gnome,amigurumi gnome,gnome ornament,crochet cat pattern,amigurumi cat,garden gnome,halloween decor",United States,2023-08-17,yes,no,no,CreativeMamavyaz,https://www.etsy.com/listing/1532134460/crochet-halloween-cats-gnome-pattern
Tofu the Turtle Crochet Pattern ,3.75,197,1447,272,45,1462,168,"turtle,sea turtle,tortoise,megs makes,megs makes crochet,amigurumi,crochet,crochet pattern,turtle pattern,sea turtle pattern,pattern,megs makes patterns,plushie",United States,2023-07-11,yes,no,no,MegsMakesPatterns,https://www.etsy.com/listing/1520763387/tofu-the-turtle-crochet-pattern
"Kawaii SVG, Kawaii Kitty Svg, Kitty SVG, Cute Cat Svg, Kawaii Kitty Png, Kawaii Kitty Clipart, Png Cut File, Cricut Silhouette ",1.74,168,1605,189,22,1001,74,"kitty,kawaii,Kawaii Kitty,cute cat SVG,kawaii SVG,kitty SVG,Kawaii kitty SVG,kawaii png,kitty png,Kawaii birthday,Kawaii kitty png,cricut svg,anime svg",United States,2023-06-15,yes,no,no,LittleLovelyMermaid,https://www.etsy.com/listing/1503602243/kawaii-svg-kawaii-kitty-svg-kitty-svg
"Halloween Mega Bundle, Halloween SVG Bundle, Halloween Gift Idea svg, Fall svg Bundle, Pumpkin svg, Digital Files, Halloween Clipart ",2.02,152,426,50,16,462,84,"halloween bat svg,halloween cut file,halloween ghost svg,halloween pumpkin,halloween skeleton,halloween svg,halloween tombstone,halloween witch svg,happy halloween svg,haunted house svg,scarecrow svg cut,spider web cut,svg files for cricut",United States,2023-07-28,yes,no,no,DigitalNH,https://www.etsy.com/listing/1532584275/halloween-mega-bundle-halloween-svg
"70 Horror Characters Png, Horror Friends Png, halloween character Png, Horror Bundle PNG, Horror Movie PNG, Halloween Png, halloween friends ",2.4,146,969,108,16,1319,149,"halloween png,halloween svg,halloween,halloween shirt,horror movie png,halloween bundle,horror svg,horror movie svg,horror friends,scary movie,horror bundle png,halloween png bundle,Horror Movies bundle,horror character,Horror Movies,horror halloween,horror,michael myers,jason voorhees",United States,2023-07-02,yes,no,no,CloverDesignUS,https://www.etsy.com/listing/1515256425/70-horror-characters-png-horror-friends
Halloween Hello-Kitty SVG PNG JPG (7) for cricut ,0.99,140,441,65,15,984,152,"Digital files,cricut,sublimation,clip art,cricut files,Halloween,handmade",United States,2023-07-29,yes,no,no,gendergirlboss,https://www.etsy.com/listing/1518982288/halloween-hello-kitty-svg-png-jpg-7-for
"Puppy Crochet Pattern crochet pattern, sitting, standing, husky, beagle, golden retriever, corgi, dog crochet pattern, crochet puppy pattern ",6.5,139,2068,394,31,2559,136,"crochetgrove,crochetpattern,crochetpatterns,crochetelephant,crochetelephants,elephant,standingelephant,sittingelephant,elephantpatterns,amigurumielephant",United States,2023-07-07,yes,no,no,CrochetGrove,https://www.etsy.com/listing/1504238336/puppy-crochet-pattern-crochet-pattern
"The Mini Merbabies Amigurumi Pattern, crochet mini merbaby plushie pattern only ",12.0,131,373,97,8,525,16,"amigurumi mermaid,crochet mermaid doll,amigurumi doll,mermaid,crochet mermaid,poms and posies,ocean friends,sea friends,summer crochet,amigurumi merbaby,crochet mini mermaid",United States,2023-07-02,yes,no,no,PomsandPosiesUS,https://www.etsy.com/listing/1500634922/the-mini-merbabies-amigurumi-pattern
"Ghost Libbey Glass Svg, 16oz Glass Can Wrap, Boho Ghost Glass Can Svg, Fall Glass Cup Svg, Libbey Glass 16oz Wrap, Halloween Can Glass Svg ",3.99,115,469,48,12,1179,111,"ghost svg,fall libbey wrap,halloween glass wrap,Halloween Can Glass,halloween libbey svg,Glass Can Svg,Fall Glass Cup Svg,Libbey Glass Svg,16oz Glass Can Wrap,fall cup wrap,ghost Cup Wrap,Glass Cup Svg,boho halloween",United States,2023-06-24,yes,no,no,BobaAndBearSvg,https://www.etsy.com/listing/1509608499/ghost-libbey-glass-svg-16oz-glass-can
