title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Custom Tumbler Name Tag 30 or 40 oz - Glitter Name Topper - Personalized Tumbler Decoration - Acrylic Name Plate ,14.45,282,658,107,44,1136,221,"40 oz tumbler,30 oz tumbler,Stanley Tumbler,Stanley Dupe,stanley 40oz tumbler,tumbler lid name tag,30oz tumbler tag,stanley straw topper,custom id tag,tumbler topper,Waterbottle Name Tag,Stanley Quencher,personalized lid tag",United States,2023-08-11,yes,no,no,FestiveGal,https://www.etsy.com/listing/1542101717/custom-tumbler-name-tag-30-or-40-oz
Personalized Tumbler Name Plate ,11.99,279,712,114,49,699,175,"stanley name plate,stanley cup,personalized stanley,name plate tag,engraved stanley,stanley name cup,stanley tumbler,cute 2023 fall,tumbler gifts,stanley mug name,stanley accessories,stanley glitter,stanley name tag",United States,2023-08-12,yes,no,no,HickoryHousewife,https://www.etsy.com/listing/1528647810/personalized-tumbler-name-plate
40oz or 30oz Tumbler Personalized Name Tag | Personalized name tag for tumbler lid | Name Plate | Stanley Tumbler Name Plate ,13.5,209,1001,236,52,931,64,"Tumbler tag,Tumbler name plate,Stanley accessories,Tumbler accessories,Teacher gift,Bridesmaid gift,Birthday gift,Gift for her,Girlfriend gift,Name for bottle,Name tag Stanley,Stanley gift,stanley",United States,2023-08-04,yes,no,no,RealCraftWives,https://www.etsy.com/listing/1523082510/40oz-or-30oz-tumbler-personalized-name
"Custom Pet Pillow, Dog Throw Pillow 3D Pillow Pet Photo Pet Cat Pillow Custom, Personalized Pet Pillow ",7.5,182,890,197,43,1050,218,"home decor,custom pet pillow,pet photo pillow,dog pillow,photo pillow,cat pillow,memorial pet,pet loss,dog lover,gift,personalized gift,pet portrait,pet pillow custom",United States,2023-07-28,yes,no,no,TeddiCustomsStudio,https://www.etsy.com/listing/1532217089/custom-pet-pillow-dog-throw-pillow-3d
"Personalized Birth Flower Iced Coffee Cup, Custom Can Glass with Lid and Straw Bridesmaid Gift 16oz Glass Cup, Bridesmaid Proposal ",9.35,173,2131,314,26,1257,74,"personalized tumbler,bridesmaid gift,bridal party gifts,bachelorette party,bachelorette gift,tumbler with straw,personalized gift,bridesmaid proposal,iced coffee cup,glass tumbler,personalized cup,birth flower glass,birth flower",United States,2023-06-26,yes,no,no,TheWhiteInviteGifts,https://www.etsy.com/listing/1496877142/personalized-birth-flower-iced-coffee
Personalized Tumbler Name Tag | 40oz 30oz | Name Plate | Quencher Lid Name Tag | Acrylic Name Plate ,12.0,141,567,144,35,480,49,"Tumbler Tag,Quencher Name Plate,Stanley Name Tag,Stanley Name Plate,Cup Name Tag,Cup Name Plate,Personalized Tumbler,40oz Tumbler Tag,30oz Tumbler Tag,Acrylic Tag,Quencher Name Tag,Tag for Tumbler Lid,Personalized Lid Tag",United States,2023-08-06,yes,no,no,SassyMonogramAndMore,https://www.etsy.com/listing/1524567856/personalized-tumbler-name-tag-40oz-30oz
First Day of School Sign Personalized Interchangeable Names Back to school board Reusable White Board Dry Erase Back to School Sign ,13.26,103,1442,292,20,1583,1,"1st grade vibes,1st day of school,first day of school,kindergarten shirt,retro school shirt,teacher shirt,personalized school,pre k vibes shirt,back to school shirt,back to school sign,back to school board,last day of school,personalized board",United States,2023-04-25,yes,no,no,LilyandMaxCo,https://www.etsy.com/listing/1454330322/first-day-of-school-sign-personalized
"30oz or 40oz Stanley Tumbler Name Plate, Personalized Name Tag for Stanley Lid, Name for Tumbler Lid, Stanley Cup Accessories ",11.0,102,651,146,28,669,19,"stanley name plate,stanley accessories,stanley cup,tumbler tag,tumbler name tag,name id tag tumblers,tumbler name plate,Custom Name Plate,Custom Name Tag,Personalized Tumbler,30oz Name Plate,40oz Name Plate,Name Plate,Name Tag,Stanley Cup Tag",United States,2023-07-29,yes,no,no,MementoCustomDesigns,https://www.etsy.com/listing/1533041557/30oz-or-40oz-stanley-tumbler-name-plate
"Personalized Blanket for Dog, Dog Blanket, plush dog blanket, dog name blanket, gift for dog lover, puppy name blanket, new puppy gift ",18.75,94,450,103,14,836,61,"custom name blanket,baby shower gift,personalized plush,baby gifts,soft name blanket,name blanket,personalized cat,dog blanket,blanket for dog,dog name blanket,puppy name blanket,name blanket for dog,new puppy gift",United States,2023-05-19,yes,no,no,HickoryMoments,https://www.etsy.com/listing/1470942668/personalized-blanket-for-dog-dog-blanket
Door corner decor  / Fall Decor / Holiday Decorations / Thanksgiving / Pumpkin / Sunflowers / Fall / Leaves ,19.0,94,226,53,21,1373,260,"Door Corner,Door corner decor,Door hanger,Door sign,Holiday Decor,Holiday Decoration,mantle,Thanksgiving,Fall,Pumpkin,Sunflower,Summer,Leaves",United States,2023-07-10,yes,no,no,LMCarolinaCustoms,https://www.etsy.com/listing/1519947145/door-corner-decor-fall-decor-holiday
Mouse Sitting on Toilet in Mouse Hole Decal - Mouse Hole 3D Wall Sticker ,6.29,94,986,173,23,2284,236,"mouse hole,sticker,decal,mural,funny gift,bathroom wall decor,bathroom art,bathroom wall art,bathroom decor,funny bathroom sign,funny bathroom,toilet decor,potty humor",United States,2023-06-07,yes,no,no,MyWallStickers,https://www.etsy.com/listing/1483627874/mouse-sitting-on-toilet-in-mouse-hole
"Retro Floral Mushroom Glass Cup, Retro Boho Glass Cup, Cute Mushrooms, Iced coffee cup, Magic mushrooms,iced coffee glass with lid and straw ",14.6,91,125,29,4,1116,140,"mushroom cup,groovy pattern,groovy cup,retro cup,retro pattern,glass cup,glass beer cup,retro,boho,Cute Mushrooms,Iced coffee cup,iced coffee glass,Retro Boho Glass Cup",United States,2023-06-27,yes,no,no,moody4you,https://www.etsy.com/listing/1497577060/retro-floral-mushroom-glass-cup-retro
"Personalized Custom Blanket, Baby Boy Blanket, Name Blanket, Boy Blanket Gift, Baby Blanket, Kids Blanket, Personalized Gift, Custom Gift ",17.95,88,155,22,5,77,10,"under 30,baby blanket,custom blanket,name blanket,baby shower gift,baby gift,personalized blanket,boy gift,baby boy blanket,Blue blanket,green blanket,baby blue blanket,baby boy",United States,2023-07-11,yes,no,no,TheLLCo,https://www.etsy.com/listing/1520742387/personalized-custom-blanket-baby-boy
Personalized Wedding Picture Frame | Engraved Anniversary Picture Frame | 5x7 Wedding Photo Frame in White | Custom Engraved Wedding Frame ,39.99,84,336,72,8,434,54,"custom wedding frame,custom wedding photo,wedding photo frame,personalized wedding,anniversary picture,anniversary frame,engraved wedding,custom wedding gift,5x7 wedding frame,anniversary photo,anniversary wife,simple wedding frame,white wedding frame",United States,2023-05-25,yes,no,no,28Collective,https://www.etsy.com/listing/1489814989/personalized-wedding-picture-frame
"Return to Me Spell ,Contact Me Spell ,Come To Me Back Spell ,Ex Love Spell Black Magic Same Day Casting Fast Results 10x ",14.64,84,1671,417,26,825,49,"love spell,contact me spell,obsession spell,return to me spell,come back to me,binding love spell,sex spell,altar,witchcraft,bring ex back spell,voodoo,ex spell",United States,2023-05-02,yes,no,no,MartalaSpell,https://www.etsy.com/listing/1459150388/return-to-me-spell-contact-me-spell-come
B*tch be gone tumbler- funny tumbler- sarcastic tumbler- funny gifts tumbler- 20oz tumbler-bitch be gone tumbler ,15.8,82,193,59,12,824,178,"bitch be gone cup,funny tumbler,sarcastic tumbler,bitch tumbler,gifts for her,cute tumbler,cups for women,coworker tumbler,be gone tumbler,sassy tumbler,hoe tumbler,bitch be gone tumble,bitch be tumbler",United States,2023-08-03,yes,no,no,SouthernTeesCoGifts,https://www.etsy.com/listing/1522582572/btch-be-gone-tumbler-funny-tumbler
"Personalized Birth Flower Coffee Cup With Name, Personalized Birth Flower Glass Tumbler, Bridesmaid Proposal, Gifts for Her Be My Bridesmaid ",9.35,81,781,115,12,470,59,"personalized tumbler,bridesmaid gift,personalized gift,bridesmaid proposal,iced coffee cup,glass tumbler,birth flower glass,birth flower,be my bridesmaid,bridesmaid gifts,glass soda can,flower coffee glass,birth flower gift",United States,2023-07-01,yes,no,no,TheWhiteInviteGifts,https://www.etsy.com/listing/1514237981/personalized-birth-flower-coffee-cup
Bridesmaid Gifts Bridesmaid Proposal Bridesmaid Candle Bridesmaid Proposal Candle Bridesmaid Candle Smells Like Youre In The BridalParty W35 ,9.94,81,438,95,12,1924,182,"Bridesmaid Proposal,bridesmaid candle,bridesmaid gift,Bridal Party Gift,Proposal Candle,Bridesmaid Candles,bridesmaid ideas,bridesmaids gift,bridesmaid keepsake,Bridal Shower Gifts,ProposalGiftIdeas,BridalPartyGifts,birdesmaid gifts",United States,2023-06-20,yes,no,no,paperwhitecandles,https://www.etsy.com/listing/1507142947/bridesmaid-gifts-bridesmaid-proposal
"Personalized Island Water Bottle, Stainless Steel Lover Tumbler, White Island Inspired Tumbler, Bridesmaids Gift, Sports Lid Bottle ",21.95,76,346,73,16,195,12,"coffee addict,on the go tumbler,tropical tumbler,island cup,bridal gifts,White Island tumbler,love tumbler,bachelorette party,personalized tumbler,gifts under 20,vacation tumbler,water bottle",United States,2023-07-02,yes,no,no,thecraftyinu,https://www.etsy.com/listing/1500753042/personalized-island-water-bottle
Sansevieria ghost Starter Plant (ALL STARTER PLANTS require you to purchase 2 plants! ,14.4,75,259,73,12,683,52,"sansevieria,dragon,silver,rare alocasia,jewel alocasia,houseplants,tropical,plant,snake plant,flame,tornado,ghost,favorite gold",United States,2023-06-29,yes,no,no,TheGreenEscape,https://www.etsy.com/listing/1513095811/sansevieria-ghost-starter-plant-all
